towel,0.000864136164000002, -0.30541894928, -0.28494960814, 0.6405715855407245, 0.4854502734673201, 0.00035310871549125, 0.0008900675082617371, -0.03371666200162251
towel,0.030554650471999997, -0.24508484176000003, -0.6155915304, 0.28494924909896757, 0.5077298733105399, 0.0025584601374661793, -0.039562643513865174, -0.052467516117897114
towel,0.028285876471999996, -0.25757764664000005, -0.5947406772000001, 0.2572936136500131, 0.38830971433051137, 0.007668828142788901, -0.035604554164078685, -0.05283319326946021
towel,0.010970701579999999, -0.25122437723999996, -0.4895620363999999, 0.3679324271858351, 0.44586302558673996, 0.00458031110589709, -0.023289470272108075, -0.04537585119213968
towel,0.007600665012000002, -0.29470786596, -0.31885232235999994, 0.5503367261521303, 0.52222279563255, 0.00042469454465128575, -0.002888330371707497, -0.035061738111472104
towel,0.0127982860504, -0.295188185476, -0.30223051487999997, 0.5410248603116254, 0.4979299038472307, 0.0008413129334401697, -0.004129086865886066, -0.035897724396711156
towel,0.011883038640000005, -0.25110583039199996, -0.49621799279999995, 0.36013799709443106, 0.4415990689533123, 0.003511255514141458, -0.02745731948751174, -0.04537131391119939
towel,0.002559426277999994, -0.28263473642000003, -0.24176276532, 0.5578488278150452, 0.4931566316153461, 0.001320001387240768, 0.005077736505818054, -0.03126965848155141
towel,0.0038378011296000005, -0.30318494456800005, -0.292000227368, 0.6615371516159172, 0.5004497876019308, 0.00034184675816137996, 0.0009566840481718998, -0.0340568432428345
towel,0.012566272456000003, -0.2404624029142, -0.35104043468, 0.5641622033982115, 0.5087422406049494, 0.0024155324764497405, 0.0032799913960420857, -0.03796637846874408
towel,0.008792567748000002, -0.30226182334, -0.31235021152, 0.5138933230422117, 0.5048070095603984, 0.0010622320206833068, -0.0036677088283833398, -0.03531689448894152
towel,0.008726268956000004, -0.3061852561880001, -0.32115960264000004, 0.5079825815973258, 0.5133452565267049, 0.0009693950732359718, -0.004294964538085009, -0.035783967754431614
