Y,-0.001947497770799993, -0.31537333159719994, -0.2453229707472, 0.4635240558652613, 0.44612889421153773, -0.002919755333896322, -0.008654033999397083, -0.03618343324955349
Y,0.002987101160000003, -0.37227659199999996, -0.3088919644, 0.3215712985608426, 0.23326155167173793, 0.0030033430362056994, -0.03997701524881388, -0.037371498947851925
Y,-0.0029057494616, -0.31144439832000004, -0.23868644764639999, 0.4637237580039363, 0.41518838139975456, -0.0028848749386922922, -0.007678423271598572, -0.03565985767835825
Seated,-0.02120146267999999, -0.380375931968, -0.18280788403999998, 0.657867280192848, 0.5158526243935355, 0.010004761542454475, 0.00021307312792970875, -0.04780348951920184
Y,0.0012601170560000007, -0.319803846096, -0.23991694749359996, 0.4521819836215405, 0.42239731891452603, -0.0027597299263192533, -0.005647199549887473, -0.03443047430465303
Y,-0.020396818799999997, -0.3598535244, -0.280466756, 0.31489253928087735, 0.2512006162755777, 0.0021572584528547984, -0.034948980329743244, -0.03369869088265717
Seated,-0.04430970156, -0.40264932172, -0.14275258174799998, 0.5503322127588466, 0.5660946325901118, -0.00312334651680942, -0.02141813675444216, -0.0244198244757508
Seated,-0.0466601291224, -0.4007627416, -0.145955410948, 0.5717757802311871, 0.5422067556792391, 0.0014343708363548729, -0.017694829940158203, -0.024126581369432493
Y,-0.005095652867200002, -0.31881522577279997, -0.2488149582496, 0.48987821253616576, 0.4470979516287029, -0.0028024633903805368, -0.008042399269062004, -0.03626334004701265
Seated,-0.024267937752, -0.38898693568000003, -0.14648758916000001, 0.6134219420880935, 0.5724055493225875, -0.005628105315197081, -0.00143529555506039, -0.04305369580659163
Y,-0.0026528553200000026, -0.34350026532, -0.27497140068, 0.4249805435461972, 0.3543575784756449, -0.004918032096569004, -0.02775537295209155, -0.043268856159921
Y,-0.0006384228248000023, -0.3133324773199999, -0.23820113018799996, 0.4507075841808361, 0.3923690336980067, -0.003023127421994791, -0.00894815767188312, -0.0372774804607883
Y,-0.004806688870640004, -0.3190360377336, -0.24872843251399998, 0.48882728134435466, 0.4468642608213693, -0.0028178609045769474, -0.008187783484517396, -0.036231461832876
Seated,-0.010535963244, -0.36293584555999997, -0.13607971236, 0.6654739380208808, 0.5845341077304261, -0.0040232077328040145, -0.003640935044962757, -0.04306096012794075
Y,-0.0021539537800000065, -0.31768101299999996, -0.24798422871200004, 0.4566934949140752, 0.4156237198600536, -0.003767230159207595, -0.011054762715849091, -0.037441359747452774
Seated,-0.0574634762, -0.41424383480000004, -0.14707475620399998, 0.5348539173846193, 0.5670490565133303, -0.003906778933675961, -0.022575763209720844, -0.025856685794598835
Y,-0.02034217152, -0.34873261747999995, -0.2893003748, 0.3560343783415884, 0.25220102975393816, 0.003204990949322602, -0.03577416508267971, -0.03247715775221243
Seated,-0.06413971303999999, -0.39820734572, -0.15061976436, 0.5678292277356028, 0.5283633411866342, 0.004281061965071915, -0.01863759417053802, -0.027877664720416254
Seated,-0.03927640462000001, -0.3962890856400001, -0.14161702197599998, 0.5507799623129244, 0.5637909516878412, -0.0018850471359131652, -0.019495981574643634, -0.02343055419490445
Y,0.005204213000000002, -0.37138833540000005, -0.30363593860000004, 0.3334043905201019, 0.24018450920006518, 0.0008444525564648498, -0.034226551446052675, -0.027175758972441448
Seated,-0.03921159794, -0.40751986796000006, -0.14587861134799998, 0.566465528989191, 0.5689251898281661, 0.0022182287776008735, -0.018606248283478954, -0.027555135265782633
Y,-0.03033129712, -0.37031022936, -0.29840033419999995, 0.3123489233923769, 0.2505873505785776, 0.002183174164508101, -0.034270185366302955, -0.030829021699220575
Seated,-0.045862861180000006, -0.40380882856, -0.142382468096, 0.5753091472214136, 0.5450183700993502, 0.0007986322496939466, -0.018290436015146492, -0.02414997526975047
Y,0.0032896115999999907, -0.31763990818, -0.248198635424, 0.44310918930233656, 0.45696485312275836, -0.003429540535302564, -0.008298825342004757, -0.03571525728544708
Y,-0.024193178399999994, -0.3551752448, -0.2966794433999999, 0.40355744307153374, 0.2442158323049843, 0.0027950417033055985, -0.0352398336019826, -0.0313854767142998
Seated,-0.0650602353008, -0.40959434669999994, -0.16823215417600001, 0.579449318665664, 0.5182232891384068, -0.016045359316618626, -0.00500020741571253, -0.04073595573685322
Seated,-0.066775117348, -0.398446145, -0.15418651538800002, 0.5794729308580178, 0.5199372722425423, 0.004595943514983717, -0.016421199656392525, -0.028680284152999322
Y,-0.0012783959439999991, -0.33995230903999996, -0.28639127636, 0.3967321269840836, 0.3006103925586464, -0.0026826756484310994, -0.027978906069680124, -0.034133064900517415
Y,-0.035938782419999996, -0.34074651263999994, -0.28336842856, 0.40842738236344384, 0.2857788296050773, -0.003936469315111599, -0.024107456678485628, -0.04285157163539991
Y,-0.019127488004000007, -0.33593848864000003, -0.2787270447068, 0.4047775006413488, 0.3421367280381396, -0.005094567970196559, -0.006081782868141855, -0.03912490824937853
Seated,-0.04579865284, -0.39995890419999997, -0.14857010376, 0.5480253177979554, 0.5658035303499425, -0.0035831054102454536, -0.022447549492172335, -0.025392899331311777
Seated,-0.025436289187999995, -0.3928341568, -0.14753470414800002, 0.6087616220942181, 0.570122483129448, -0.005821661655835661, -0.0012289328747322006, -0.04295062251188039
Y,-0.022352781080000002, -0.35726090400000005, -0.28612996127999996, 0.36859344955601286, 0.2450837242203428, 0.0016728491382439993, -0.0357081241484806, -0.0331039927101162
Y,-0.0016370987394399995, -0.31580988650880004, -0.24203216330000005, 0.45911656322898886, 0.44271032416773204, -0.002865768118968029, -0.008383198137348655, -0.036319511282626435
Y,-0.0009034621599999992, -0.320232477992, -0.241188737216, 0.4539265627543853, 0.42295652284681207, -0.0030956233555287783, -0.006554635075331757, -0.034847985484649374
Y,-0.000641810349999996, -0.31700168892799996, -0.2452905775176, 0.46420839029754896, 0.44649939934049077, -0.0029551584986817533, -0.00891442928765172, -0.03611238845947831
Y,-0.020396818799999997, -0.3598535244, -0.280466756, 0.31489253928087735, 0.2512006162755777, 0.0021572584528547984, -0.034948980329743244, -0.03369869088265717
Y,-0.002493545119999996, -0.31881680572, -0.25483219524399997, 0.46891558437570746, 0.41067318020131544, -0.004129075685002618, -0.012046408996532035, -0.039305366945283915
Seated,-0.055223031895999995, -0.38526859726000007, -0.171136598924, 0.6186768432461761, 0.5165688339835297, -0.006383143891672244, 0.0003912352961514655, -0.04558991701582428
Seated,-0.07119726988, -0.37146141516, -0.162356548086, 0.6122714161477057, 0.5205219727476019, 0.010085343797060315, -0.015633074216918234, -0.033805491919270736
Y,-0.0033542445600000057, -0.33749683876, -0.2657202103199999, 0.4037098320995332, 0.36843830685282997, -0.00389192697803732, -0.02376227722685033, -0.04355758635957214
Seated,-0.043808224348, -0.40981888800000005, -0.1427593142, 0.5673740203708093, 0.568680665215403, 0.005576659994390606, -0.016811037985683647, -0.028668843622457994
Seated,-0.076507507684, -0.41316791340000003, -0.171137437016, 0.5679655440051139, 0.5156256749408596, -0.01625310515998196, -0.005156127449107969, -0.0409184421841355
Y,-0.0052155051, -0.31321600252000004, -0.24435766824400001, 0.47990371819652794, 0.4142177819325765, -0.0029731474318872796, -0.00872741918624773, -0.03694212276296205
Y,-0.02213440416, -0.3561428082, -0.29758292228, 0.41595315959248935, 0.2498365866441152, 0.002615011557178002, -0.03405659248012704, -0.03068595943028711
Seated,-0.02198558192, -0.3980852668, -0.1522054752, 0.6089165491500227, 0.5525421836136256, -0.004922454537567509, 0.0006939966691632557, -0.043957657655840435
Y,-0.002895992655999999, -0.31690424636, -0.247756470936, 0.46008018303864023, 0.4178633479538194, -0.0036593473375608828, -0.010883283160801865, -0.03721806012638032
Y,-0.01407210828, -0.33461885576, -0.26901773879999996, 0.37467254070223455, 0.2924456305306324, -0.0029944836669717496, -0.022938927206932823, -0.04005033513770131
Y,0.001089822760000001, -0.3225082147199999, -0.25228540918, 0.431835091383942, 0.40890986414178276, -0.0038135992770683695, -0.01297484397803007, -0.03988121137935842
Y,0.0035933726799999978, -0.31884854075999997, -0.24925790273600001, 0.43910910976098333, 0.38321835735254556, -0.0042676275700254465, -0.012224886284525775, -0.03973100764000807
Seated,-0.050611767360000004, -0.40032358724000006, -0.14881250376400001, 0.57072793068717, 0.534476485594473, 0.0034914190833661473, -0.019593558967494176, -0.0271585309627815
Y,0.0008093444719999976, -0.31997089079200003, -0.2387059159472, 0.45024590010182436, 0.42110745441671077, -0.002675136652364318, -0.0063443687893670695, -0.03444449028765166
Seated,-0.029166364320000002, -0.38094797809599995, -0.17052134554400003, 0.6644283235652078, 0.5191403056630725, 0.01184683694282641, -0.0048145952773074015, -0.04834897474900073
Y,-0.0006385637080000017, -0.32039085556, -0.24134328851599998, 0.454247357221482, 0.4256733311525988, -0.003187050479401438, -0.007145554708498536, -0.035140980860332904
Y,-0.005168971847999999, -0.33272993896, -0.27105474761599996, 0.46760303176509815, 0.38848521225128496, -0.0022616394568090005, -0.0035505256999485693, -0.040192608289495405
Seated,-0.047028838200000006, -0.40370173427999995, -0.1499555399344, 0.5466245125871182, 0.5659727837064294, -0.0037425971740964025, -0.02257843744170815, -0.02554910063331903
Seated,-0.05817104581600001, -0.39196716177599994, -0.17047182, 0.5993639919270489, 0.5160683151498567, -0.008762400715672011, -0.00014803313257455257, -0.04434179970635243
Seated,-0.045199987292000005, -0.42163271888, -0.1530839540052, 0.5035921821373879, 0.5577182450771868, -0.000383476047087542, -0.017999507936991288, -0.023465611033947596
Seated,-0.07480259796000001, -0.36924558424, -0.16411866274399997, 0.6088820418122018, 0.5195226826415451, 0.009687264949765476, -0.01532561131995799, -0.0349791366949118
Y,-0.02164621069440001, -0.3587980784, -0.28624134199999995, 0.3657123002128029, 0.24675205216328705, 0.002433615022634502, -0.03867052504807167, -0.036479219453399166
Y,-0.0019228491572000016, -0.3175536749472, -0.24254819571599998, 0.4590736634183937, 0.44680368521071445, -0.0028314597975959395, -0.008331660433329027, -0.03621790955799829
Seated,-0.025436289187999995, -0.3928341568, -0.14753470414800002, 0.6087616220942181, 0.570122483129448, -0.005821661655835661, -0.0012289328747322006, -0.04295062251188039
Y,-0.0061989643548000075, -0.32652535852, -0.264446864188, 0.4380947629456149, 0.3610214924699393, -0.0024857784655267392, -0.00365797910188547, -0.039672273729004906
Seated,-0.057400279744800005, -0.41078145825999995, -0.16852687800000002, 0.5694612383655865, 0.5182715097863684, -0.016120760055156523, -0.004924880275520233, -0.04078068354913747
Seated,-0.005854656980000003, -0.35019344896, -0.12556177174799998, 0.7127444130491425, 0.5941638780764974, -0.0019700851816355624, -0.005572848453305017, -0.043981367769648255
Y,-0.025966686359999994, -0.3573240524, -0.28146898119999997, 0.3072353782703986, 0.24646108419678034, 0.003341803084119601, -0.03721162108997856, -0.03278684801320969
Seated,-0.0466601291224, -0.4007627416, -0.145955410948, 0.5717757802311871, 0.5422067556792391, 0.0014343708363548729, -0.017694829940158203, -0.024126581369432493
Y,-0.017090833076, -0.34762602771999995, -0.27965276272, 0.36952635384965826, 0.2771007977892593, -0.003685177064716479, -0.025100884036878542, -0.043057189469425196
Y,0.007694726650000006, -0.35327040419999994, -0.29002232536, 0.3220027023495178, 0.2754586458525439, 0.0022609059514695027, -0.034349206215048805, -0.03285580385160329
Y,-0.0016370987394399995, -0.31580988650880004, -0.24203216330000005, 0.45911656322898886, 0.44271032416773204, -0.002865768118968029, -0.008383198137348655, -0.036319511282626435
Y,-0.0026528553200000026, -0.34350026532, -0.27497140068, 0.4249805435461972, 0.3543575784756449, -0.004918032096569004, -0.02775537295209155, -0.043268856159921
Y,-0.021631554360000003, -0.3573467484, -0.2805503544, 0.31412908914384535, 0.23609746136645732, 0.002445001276715199, -0.034726117178010746, -0.03321414501146656
Y,-0.011851044308, -0.34865140804, -0.29252827488, 0.35747726085275716, 0.2639038519651341, 0.0021332030456568006, -0.034218582882018095, -0.03337214447942165
Seated,-0.061534121844800005, -0.39690663428, -0.150105458632, 0.5667928316301963, 0.5317264282666291, 0.0038055354810180905, -0.01926117830916173, -0.027339677783994182
Y,-0.006900575303999999, -0.32642124363999997, -0.25631739216, 0.48003896849988387, 0.39407141180379807, -0.005639657219436054, -0.01138750207641314, -0.04657481392155421
Y,-0.0021212292880000037, -0.31452975268000005, -0.23925576048400005, 0.4522231847850551, 0.4049175271477595, -0.003233547798433904, -0.009822247435663954, -0.0389692160100651
Y,0.00017248187999999054, -0.32794757976, -0.25936949412, 0.4261036268207292, 0.4035330482715358, -0.003822016094039658, -0.01604843165779105, -0.04129997864495333
Seated,-0.04223298272, -0.42630311964, -0.14224681789440002, 0.5222359203631961, 0.56752240163147, 0.002165369034892538, -0.018464856822429973, -0.02714324161459458
Y,-0.004073947284799999, -0.3214210122, -0.256821031772, 0.4406219599208671, 0.3651105064595094, -0.0052436557145242695, -0.000390807745017725, -0.041696698212761216
Y,0.00026785642399999475, -0.31219096099999993, -0.246043974408, 0.4649847785744632, 0.41882637884540186, -0.003415535833399378, -0.008383205123674199, -0.035907416237483857
Y,-0.002182598039999997, -0.36979437135999993, -0.29416058356, 0.3193213834461749, 0.2452417819181814, -0.00040842667153770124, -0.025577848640741127, -0.015781152597931634
Y,-0.021786023439999996, -0.35694158300000006, -0.2866658508, 0.36864032631184607, 0.24223445912181274, 0.0015943137920174984, -0.035088909522573576, -0.03270696767868004
Y,-0.0039947707976000025, -0.32279256875999995, -0.23867697147199998, 0.4460809877227922, 0.41204628332066584, -0.002912380372525776, -0.006811763389374727, -0.03589045849483573
Y,0.0043442353999999985, -0.32408989828, -0.2558434871, 0.4191280263866699, 0.39401003068638607, -0.0036539069181643217, -0.01892443926309604, -0.0418080642156967
Y,0.0013740527359999998, -0.318236891688, -0.24029195566995998, 0.44938349525516424, 0.42296159691828966, -0.002989264361530391, -0.0061184446709250506, -0.03462924082612266
Y,0.0008123267319999994, -0.30972635235999996, -0.2351673395012, 0.4611262649800293, 0.3948108115560478, -0.002941560712050646, -0.008603352758681055, -0.03599396459252129
Y,-0.0015016069199999982, -0.3369136364, -0.28405521207999995, 0.3952067713367816, 0.3045829443466714, -0.0027607019983446794, -0.02693152552076253, -0.03405426469140142
Y,0.003062554719999999, -0.37367857800000004, -0.30457890496, 0.3301538073397251, 0.23651051242623722, -0.0011553578417185205, -0.025239893517227843, -0.015190495452543622
Seated,-0.025904172904, -0.39360160780000003, -0.147410563408, 0.6049654528450955, 0.5685139490372206, -0.006060668075976501, -0.001084251325192649, -0.04276519083183
Seated,-0.055223031895999995, -0.38526859726000007, -0.171136598924, 0.6186768432461761, 0.5165688339835297, -0.006383143891672244, 0.0003912352961514655, -0.04558991701582428
Y,-0.0023420912220000045, -0.31366761251999997, -0.24068539659600002, 0.45631710605363424, 0.4158020767557257, -0.0029754452124419596, -0.008501283479343131, -0.03675738788025115
Seated,-0.011482592227999997, -0.34769823275999995, -0.1268758576208, 0.7162519534397471, 0.5955504656800777, 0.0005356597997686788, -0.0046413784898144414, -0.04518989817919312
Seated,-0.02198558192, -0.3980852668, -0.1522054752, 0.6089165491500227, 0.5525421836136256, -0.004922454537567509, 0.0006939966691632557, -0.043957657655840435
Y,-0.02811555704, -0.35857951400000004, -0.28768205863999996, 0.3542141675723181, 0.24189524525454895, 0.001752804229367003, -0.03609933853685805, -0.03348670982207799
Y,-0.003113158088000001, -0.31692173071999996, -0.242292327916, 0.449664776724288, 0.4084936312418077, -0.003299751667832832, -0.010226216420036568, -0.03957487756780649
Seated,-0.025904172904, -0.39360160780000003, -0.147410563408, 0.6049654528450955, 0.5685139490372206, -0.006060668075976501, -0.001084251325192649, -0.04276519083183
Y,-0.006811417799999997, -0.37042786295999997, -0.2961433978400001, 0.3268956132375001, 0.24289312900189083, 0.0028210469992533014, -0.03424494090283892, -0.028775258713577837
Seated,-0.019046095244000007, -0.39885096252, -0.1486241808, 0.6100636953932073, 0.5564627074581945, -0.005245413682157854, 0.00012993694994037613, -0.043469761005966966
Y,-0.006076152212000003, -0.31502110986799997, -0.241257271522, 0.4594956052985987, 0.41829964790700813, -0.0028738612445783724, -0.007851827684482027, -0.03607930447036635
Seated,-0.013360376898400004, -0.37348401541599996, -0.17302752592, 0.6998690486473195, 0.5168501093316193, 0.0082748122043564, 0.00030041264097931987, -0.047989168906459545
Seated,-0.08013408728, -0.36998548676, -0.16041594472000004, 0.6090317038278036, 0.5194524677955394, 0.008493805481703077, -0.014205981852292743, -0.03620795924823483
Seated,-0.07412882732560001, -0.417467594516, -0.167612629192, 0.5634189145386862, 0.5159476503232125, -0.016268146666783015, -0.005175583036378218, -0.04081449405723524
Y,-0.025287094479999998, -0.35605795503999993, -0.29059848368, 0.36556419086269015, 0.24237330727938028, 0.0029041868790151215, -0.03620921297717431, -0.0343372636281197
Seated,-0.00289450373200001, -0.34241606128, -0.117254620612, 0.7256229876076381, 0.5866431359683506, 0.019812309773821996, -0.005255481374595583, -0.03655697732298865
Seated,-0.034475745307999996, -0.37601952052000004, -0.17962735292159998, 0.6482447117269675, 0.5191022277326981, 0.0057441977371861346, -0.010908138206795247, -0.039275824174260954
Y,-0.026011389388000003, -0.3491447400799999, -0.288915673, 0.39372243901321474, 0.2750822427859589, -0.0033515086049575957, -0.027055952226109237, -0.04272958233019941
Seated,-0.013360376898400004, -0.37348401541599996, -0.17302752592, 0.6998690486473195, 0.5168501093316193, 0.0082748122043564, 0.00030041264097931987, -0.047989168906459545
Seated,-0.014852801304000001, -0.37493828012, -0.13259977224800001, 0.6496170926356275, 0.5831036766744969, 0.020584897427813192, -0.005693700508245082, -0.0362723374845793
Seated,-0.057497029160000004, -0.41897544388, -0.147674723652, 0.5252583734640525, 0.5668817221963153, -0.003843962863585664, -0.02259361643747472, -0.025809025459500357
Y,-0.03033129712, -0.37031022936, -0.29840033419999995, 0.3123489233923769, 0.2505873505785776, 0.002183174164508101, -0.034270185366302955, -0.030829021699220575
Y,-0.008468750881200006, -0.3186428882512, -0.24813692083960007, 0.4925659003688161, 0.4127779108642216, -0.0027623575575455523, -0.006903520063726177, -0.036161738449014276
Seated,-0.0661758253068, -0.41011018273600003, -0.16451512355599998, 0.5804655741627776, 0.5182908718953099, -0.01593227391466318, -0.004781529472394803, -0.0408406337373561
Y,0.00541727444, -0.32415292605999996, -0.25322753908, 0.4170064730423828, 0.3901052515671514, -0.0038238047821423675, -0.020582627865155037, -0.042024429643637
Y,-0.006950076740000002, -0.32054290804, -0.249438252768, 0.47173187884261025, 0.39461509350658547, -0.004275648866013729, -0.011065654685478198, -0.04219185541545259
Seated,-0.064052133072, -0.41042923495199995, -0.16845409400400002, 0.5831595105288492, 0.5175178179820472, -0.016162783542457176, -0.005388455732208001, -0.04064658273938415
Y,-0.005191698219999998, -0.3718436146, -0.30846530015999996, 0.3260990592430916, 0.24047222982596309, 0.0017450496413033978, -0.03475305254606892, -0.02844690310081812
Y,0.005101720120000006, -0.37183730960000005, -0.3044956416, 0.3340151618575571, 0.23377189475067883, 0.0015968813648875998, -0.03493098984224034, -0.02880121260723999
Y,-0.010439455016, -0.3532100732000001, -0.28290394932, 0.3240356383510533, 0.27063494433589297, 0.002924041914029299, -0.0354179363599366, -0.03201661849451316
Seated,-0.020135643512000003, -0.39774869488, -0.15096475604, 0.6124945953960987, 0.5594195713738297, -0.005432430214823636, -0.00023373264578730422, -0.04317538171535874
Seated,-0.07662955058000001, -0.37724315088000004, -0.16063746495200001, 0.6214400272748324, 0.5190991545444187, 0.00880697037606047, -0.014240711211213203, -0.03683403429802817
Y,-0.0006541901800000138, -0.3174573542, -0.249654603288, 0.4537942283358598, 0.4127384303154671, -0.004180220555944284, -0.011995614008237105, -0.03861961248178038
Y,-0.0019772888679999933, -0.31169026515200005, -0.238101971784, 0.46519464512954173, 0.4221750492673514, -0.002917669765641219, -0.00838498479660708, -0.03594783481646985
Y,-0.0005951028400000058, -0.3566193991139999, -0.28967677164, 0.3626039337267745, 0.2725282795512243, -0.00501856100346202, -0.026516316980081146, -0.040724411811389125
Seated,-6.000141600000175e-05, -0.34095453636, -0.120721568824, 0.7158342719445199, 0.5936694170905493, 0.01537696886986904, -0.00118183246846368, -0.04277221623904413
Seated,-0.021552973888000003, -0.38425709168000005, -0.146592283532, 0.6205316718255051, 0.5739223292999517, -0.0052646645567254804, -0.0014785909499322198, -0.04322700927373964
Seated,-0.0452022269904, -0.40213654132000004, -0.15025496584800002, 0.5475976962494161, 0.5655685251611807, -0.0034622802883434826, -0.02230531956309698, -0.025263386380554836
Seated,-0.034475745307999996, -0.37601952052000004, -0.17962735292159998, 0.6482447117269675, 0.5191022277326981, 0.0057441977371861346, -0.010908138206795247, -0.039275824174260954
Seated,-0.062945665378, -0.40722574820400004, -0.167913035728, 0.5885268217103291, 0.5185829860467238, -0.013162077682793708, -0.004561808617918689, -0.04363394192897168
Y,-0.019926149392, -0.33296014281999997, -0.28184229732, 0.40550330802102597, 0.28248941747463696, -0.0035656408936662696, -0.023928705572480228, -0.0419655987625783
Seated,-0.003546980211999994, -0.34010870056000003, -0.11247681757199998, 0.7433072029162192, 0.5954885181787076, 0.00270449960294006, -0.004580210597121173, -0.045328362762052224
Y,-0.000991007140000002, -0.31775742079999997, -0.24876255031200006, 0.4532862300567195, 0.41414709421775575, -0.004200011318517735, -0.011909069474609088, -0.03834475284798926
Y,-0.0019772888679999933, -0.31169026515200005, -0.238101971784, 0.46519464512954173, 0.4221750492673514, -0.002917669765641219, -0.00838498479660708, -0.03594783481646985
Y,-0.03395305159999999, -0.370301575, -0.29764665460000006, 0.34783963123366624, 0.24648551284637488, 0.0018518432743928502, -0.036689838454046705, -0.034085964961996305
Y,-0.000641810349999996, -0.31700168892799996, -0.2452905775176, 0.46420839029754896, 0.44649939934049077, -0.0029551584986817533, -0.00891442928765172, -0.03611238845947831
Seated,-0.02080434366, -0.39646442852, -0.14825070288, 0.6162246730631096, 0.5648564104678698, -0.00623035311574183, -0.0008219548593501602, -0.04264800408791158
Seated,-0.07510644558400001, -0.4182595042359999, -0.16244712764799998, 0.5654497012682825, 0.5160923465004466, -0.0162816043077564, -0.005138639619062431, -0.04083868735121263
Y,0.003591544320000002, -0.37436729840000005, -0.3097177686, 0.318960665929245, 0.23304494603917536, 0.001735553375325499, -0.035686498215422496, -0.031187608814696295
Seated,-0.024267937752, -0.38898693568000003, -0.14648758916000001, 0.6134219420880935, 0.5724055493225875, -0.005628105315197081, -0.00143529555506039, -0.04305369580659163
Y,-0.011151190320000006, -0.35923261319999994, -0.2934846978000001, 0.4063646373683733, 0.2572499015219504, 0.0020466939118919, -0.03309558824637808, -0.029935362348667227
Seated,-0.0777905627824, -0.415665586336, -0.17038890049200003, 0.570574653408027, 0.5162994494985835, -0.01624132254064097, -0.005210194115829186, -0.040773278946003536
Seated,-0.040807161030000004, -0.40149619076, -0.14174288749599998, 0.571769567995673, 0.5445927234656142, 0.0009895226666736339, -0.01800676713860571, -0.02415403502744628
Y,-0.0006541901800000138, -0.3174573542, -0.249654603288, 0.4537942283358598, 0.4127384303154671, -0.004180220555944284, -0.011995614008237105, -0.03861961248178038
Y,-0.00918656852, -0.37250395000000003, -0.31762701559999995, 0.3179185206917429, 0.25051263698169357, -0.00030729162310810104, -0.025234714453186563, -0.01594053821983308
Seated,-0.04471030518400001, -0.40113196544000007, -0.13978719704, 0.5770491982249731, 0.5514384029728491, -0.00020782630695072388, -0.01978294060610015, -0.02378485390932866
Seated,-0.04430970156, -0.40264932172, -0.14275258174799998, 0.5503322127588466, 0.5660946325901118, -0.00312334651680942, -0.02141813675444216, -0.0244198244757508
Seated,-0.0008849618344000032, -0.33871878052, -0.11417211641200002, 0.7409653484448245, 0.5936491655426336, 0.014116210177933809, -0.000512167382973357, -0.0429786639976679
Seated,-0.0661758253068, -0.41011018273600003, -0.16451512355599998, 0.5804655741627776, 0.5182908718953099, -0.01593227391466318, -0.004781529472394803, -0.0408406337373561
Y,-0.00041377277999999463, -0.31416679964, -0.24354105474, 0.4527703881174847, 0.41184499345944275, -0.004159625241951114, -0.011727649970991523, -0.03802784328210709
Y,-0.003222478840000007, -0.33822434728000006, -0.2746616038, 0.43760125166438946, 0.3647701034148437, -0.00355809562183375, -0.02496752985525674, -0.04365833745572005
Seated,-0.0013082848772000043, -0.34047897192, -0.12180270231999998, 0.7229218049815176, 0.588616619813202, 0.018580619625518033, -0.0036851565807771167, -0.038202228171655264
Y,-0.011151190320000006, -0.35923261319999994, -0.2934846978000001, 0.4063646373683733, 0.2572499015219504, 0.0020466939118919, -0.03309558824637808, -0.029935362348667227
Y,-0.006352763804000001, -0.318948112108, -0.23967293265840006, 0.4592538968798985, 0.39482613522190296, -0.0029529884264175247, -0.008662639346870568, -0.03602059041911297
Seated,-0.064052133072, -0.41042923495199995, -0.16845409400400002, 0.5831595105288492, 0.5175178179820472, -0.016162783542457176, -0.005388455732208001, -0.04064658273938415
Seated,-0.037944340928, -0.40054607816, -0.141803246308, 0.5396927449350151, 0.5636099254802064, -0.002244406357231659, -0.01962483169237875, -0.023505253342745523
Seated,-0.03637181375999999, -0.41080940632, -0.149575442984, 0.5452478582492595, 0.5669967117595542, -0.001806870830727135, -0.019368925445860805, -0.02656146194695554
Seated,-0.06429262554, -0.3969475962399999, -0.1570399192, 0.579778016264712, 0.5205934915654379, 0.00439581883817254, -0.01659666137491851, -0.0288475214291675
